timestamp,ssid,bssid,signal_dbm,channel,iperf3_server,iperf_direction,iperf_throughput_mbps,iperf_jitter_ms,iperf_loss_percent,lat,long,devicename
2025-10-14T19:23:30.225191+00:00,Bermuda,28:70:4e:d2:92:aa,-62,6,192.168.10.242,upload,37.0027111359052,,0,26.673389333333333,-81.8052205,pole 12 N
2025-10-14T19:23:42.734229+00:00,Bermuda,28:70:4e:d2:92:aa,-62,6,192.168.10.242,download,32.68046584359082,,0,26.673389333333333,-81.8052205,pole 12 N
2025-10-14T19:24:36.288936+00:00,Bermuda,28:70:4e:d2:92:aa,-66,6,192.168.10.242,upload,24.04713148899813,,0,26.673385166666666,-81.80522233333333,pole 12 N
2025-10-14T19:24:48.902030+00:00,Bermuda,28:70:4e:d2:92:aa,-66,6,192.168.10.242,download,27.54842735744045,,0,26.673385166666666,-81.80522233333333,pole 12 N
2025-10-14T19:25:43.288364+00:00,Bermuda,28:70:4e:d2:92:aa,-62,6,192.168.10.242,upload,13.095047289835524,,0,26.673397333333334,-81.80520250000001,pole 12 N
2025-10-14T19:25:55.742130+00:00,Bermuda,28:70:4e:d2:92:aa,-62,6,192.168.10.242,download,29.643539511265754,,0,26.673397333333334,-81.80520250000001,pole 12 N
2025-10-14T19:26:49.617054+00:00,Bermuda,28:70:4e:d2:92:aa,-54,6,192.168.10.242,upload,27.158175605195634,,0,26.673262666666666,-81.80499783333333,pole 12 N
2025-10-14T19:27:02.379753+00:00,Bermuda,28:70:4e:d2:92:aa,-54,6,192.168.10.242,download,30.90045999571651,,0,26.673262666666666,-81.80499783333333,pole 12 N
2025-10-14T19:27:57.120808+00:00,Bermuda,28:70:4e:d2:92:aa,-60,6,192.168.10.242,upload,33.2161292074888,,0,26.6735535,-81.80483416666667,pole 12 N
2025-10-14T19:28:09.561421+00:00,Bermuda,28:70:4e:d2:92:aa,-60,6,192.168.10.242,download,9.217443908005652,,0,26.6735535,-81.80483416666667,pole 12 N
2025-10-14T19:29:05.102925+00:00,Bermuda,28:70:4e:d0:88:21,-71,1,192.168.10.242,upload,17.44969509635619,,0,26.67402583333333,-81.804534,pole 14
2025-10-14T19:29:17.963160+00:00,Bermuda,28:70:4e:d0:88:21,-71,1,192.168.10.242,download,8.798718797050164,,0,26.67402583333333,-81.804534,pole 14
2025-10-14T15:29:42.014035+00:00,Bermuda,9c:05:d6:e9:7e:62,-53,41,192.168.10.242,upload,317.4636513714024,,0,26.674524,-81.80464233333333,Outside3
2025-10-14T15:29:54.182988+00:00,Bermuda,9c:05:d6:e9:7e:62,-53,41,192.168.10.242,download,323.5558478622327,,0,26.674524,-81.80464233333333,Outside3
2025-10-14T15:30:24.720265+00:00,Bermuda,9c:05:d6:e9:7e:62,-51,41,192.168.10.242,upload,323.23329771414717,,0,26.674515333333332,-81.8046365,Outside3
2025-10-14T15:30:36.876497+00:00,Bermuda,9c:05:d6:e9:7e:62,-51,41,192.168.10.242,download,253.4897094355406,,0,26.674515333333332,-81.8046365,Outside3
2025-10-14T15:31:06.289584+00:00,Bermuda,9c:05:d6:e9:7e:62,-62,41,192.168.10.242,upload,72.46604378495357,,0,26.674642166666665,-81.80454216666666,Outside3
